"NBa7we src","d4r55","RfnDt","RfnDt 2","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","wiI7pd","w8nwRe","dSlJg src","dSlJg src 2","znYl0","nM6d2c","DZSIDd","wiI7pd 2","znYl0 2"
"https://lh3.googleusercontent.com/a-/ALV-UjWels6v37wJhJ_DBXSB4Hb5PppWmpY-6CtjQpxUt7jlPRQ=w54-h54-p-rp-mo-br100","Michael Meadon","32 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 months ago","Amazing ice cream and wonderful service","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","10 months ago","Hi Michael, Thanking you for your 5-Star Rating and patronage 👍😃🙏🙏🙏","Share"
"https://lh3.googleusercontent.com/a/ACg8ocKzVXjxtA2qr3-ggeodrMRmvBAHDc2ZvtEU2srf86zX=w54-h54-p-rp-mo-br100","Saran Muthusamy","11 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a month ago","Best ice cream","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a month ago","Thanking you Saran, Appreciated your patronage and time in writing us a 5-Star Review🍻","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjVkP9M_23U8j3w3LaG91Pftj5wFDSNaCpF69j4_LY7I63c=w54-h54-p-rp-mo-br100","Boyd","12 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 months ago","BEST GELATO EVER","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","4 months ago","Hey Hi Boyd, Thanks for your 5-Star Review 👍🙏🙏🙏🤠🧑‍🏭","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjUAwwFrym9RDi0ecoFjLZ0zxeSUwJbXbEvn_vlqsocKf18=w54-h54-p-rp-mo-br100","Shannon Koh","3 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","Super friendly and gelato is super gooood","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","2 years ago","Glad you Like Shannon, bring your Freshio Gelato card next visit for Free Gelato redemption! Cheers","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjUY_2sSOExvWIAh_7oq2filf7PAzl7AZcejGufxplL0Wjc=w54-h54-p-rp-mo-br100","Maarten van Schagen","2 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 months ago","Is nyom","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","10 months ago","Thank you very much Maarten, see you soon. Uncle KT👍🙏","Share"
"https://lh3.googleusercontent.com/a/ACg8ocJx_s5m6pVb7sj9ZirWl9eqQnB2TwzRKGBvKiaxkzNN=w54-h54-p-rp-mo-br100","Roland Xu","7 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","Great gelato and friendly shop owners!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","2 years ago","Thanks for bringing in your buddies, so supporting to our humble shoplet. 👍","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjWufk2_Us6JNVHoUQMSOw2QEqS9W6Pr5_1w4LMc0KJibYs=w54-h54-p-rp-mo-br100","Curtis Neo","2 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","Amazing owner","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","5 months ago","Thank you, Mr Neo👍🥂🤠🧑‍🏭","Share"
"https://lh3.googleusercontent.com/a/ACg8ocIbjN4RdcQOwvi0E5ltoX5IZSAb1VsHyv8PikiOZ9-k=w54-h54-p-rp-mo-br100","chenghan ng","5 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","""let's try some flavors"" 😊 …","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Hahaha, 😂 a familiar Uncle's  ""Quote"". Thank you 🙏 Mr Ng. Its makes me feel I had done my Job 👍 to all customers who are here, be it your Regular or there's always something New Flavour or You had missed for Awhile. It's the same Quote ""let's try some flavors"" 😁 Thank You Sir!","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjV1bd19Gj1jp-EFK2pfGjFMkkubQRApWk_21URr-csFv11L=w54-h54-p-rp-mo-br100","Jeff D Meneff","4 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","friendly owners","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","5 months ago","Hi Jeff, Thank you 🤠🧑‍🏭🙏🙏🙏","Share"
"https://lh3.googleusercontent.com/a/ACg8ocJ50S9jKF4_9qVJK1PsxeceWYI9o48wmki6TJ-l9_V-=w54-h54-p-rp-mo-br100","Leroy_Allyson Ong","1 review","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 months ago","Very good service","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","7 months ago","Very Good Customer 👍🙏 Wishing You A Very Happy & Prosperous New Year. Thanking for your 5-Star encouraging review. 🧑‍🏭🤠","Share"
"https://lh3.googleusercontent.com/a/ACg8ocIrEb11qP9v16Ym0zRziKfHOI3xphfIVqoewg6c5vTe=w54-h54-p-rp-mo-br100","Justin Lee","11 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Amazing chocolate bourbon ice cream","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Hello Mr Lee, you found us! 👍 See you more often ya 😎","Share"
"https://lh3.googleusercontent.com/a/ACg8ocJ6xJ5UJESA4_Ix_vvneJ11HSymYEoadK0if-fPsycj=w54-h54-p-rp-mo-br100","Minh Nguyên Nguyễn","7 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","9 months ago","Best gelato in Singapore","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Hi Minh! Thanks for your 5-Star rating. Hope you gotten a happy experience with Freshio Gelato. We love Vietnam tourism exciting places of interest and Vietnamese foods 👍😁🙏🙏🙏","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjVy-bZK9OoqEqEEr3ScxkjPNa5-EHudxJVHbbzYAHKnWTI=w54-h54-p-rp-mo-ba2-br100","Soraexus","· 14 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 years ago","Delicious Gelato to aw for ;}","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","2 years ago","Wonderful, Thank You Sora!","Share"
"https://lh3.googleusercontent.com/a/ACg8ocKCTyklmYVaMdSwrMxz6mgNC5_01UwoY57o3E4pYA9L=w54-h54-p-rp-mo-br100","Dominic Tan","18 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 months ago","Lovely place for gelato","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","10 months ago","Hi Dominic, thank you for your 5-Star Rating, Time and Kind Patronage. It's been a pleasure to serve you Sir 🙏👍😁","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjWSX8jHKGVlK2KiMGH2pSyKhhRP8Z9Zq8h1NPdLc82X8w=w54-h54-p-rp-mo-ba3-br100","Ethan Yuen","· 34 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 months ago","Amazing Gelato","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","3 months ago","Hi Ethan, Thank you for your visit, patronage and time in writing us A 5-Star Review. Appreciated
🥂
🤠🧑‍🏭🙏🙏🙏","Share"
"https://lh3.googleusercontent.com/a/ACg8ocIgiUaemLPd0aAGveM8LUpto6a5xO_3AnYastuuzlu9nQ=w54-h54-p-rp-mo-br100","Zakaria Najm","4 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","11 months ago","Best in town","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","11 months ago","Hello Zakaria, A big Thank You for your visit and 5-Star Rating indeed. Freshio Gelato is Quality, Freshly made in-store and Service to all Customer. See you soon again. 👍👏🙏🙏🙏","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjXOtZMH51dnf9u7alG7YgXwG6Jc3o5zUYANgRqT8BwaV7HK=w54-h54-p-rp-mo-br100","Ferdie Reyes","7 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Service is good.","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Hi Fergie, certainly good. It has to be, it's always a part of the F&B industry, especially during the Covid-19 survival pack. 😂
Thanking you indeed, stay Safe & Happy. Seeing you back soon again ya👍","Share"
"https://lh3.googleusercontent.com/a/ACg8ocJhnZhquJqxWDSUPY4sUYThuqfKx7QU8RJg1DAIjJD0=w54-h54-p-rp-mo-br100","Crystal","8 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","So wonderful!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Oh HI Crystal, Thank you for your 1st Time Visit and leaving us A 5*Review. Wonderful, hope to seeing you again soon. 💐 Cheers!","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjWCFTfH1i2q2uBPtDjp-tNtAY7X9gfyvFtomHIf3DCiuw=w54-h54-p-rp-mo-br100","Phoebe Liu","9 reviews","","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","always good!","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","👍 Thanking You for your continuous support and spreading the words to your friends. 🙏 Wishing you and family A very Happy New 🐯 Year!","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjVLTC0Uj2byiBFwLMOszS2aoHPPf8_ONN9QGH2GoIu8TA8=w54-h54-p-rp-mo-ba4-br100","KOK SEONG OOI","· 33 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Super yummy gelato","","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Like","Response from the owner","a year ago","Thank You, Kok Seong! Glad you love ❤️ our Gelato 🍦and Croffle🥐. Thanking you and Appreciated your kind 5 Stars Review🙏","Share"
"https://lh3.googleusercontent.com/a-/ALV-UjXc8TE4s9yS-PpRyscA3632-7MELrxmQ86gqE4P5zFMwE9t=w54-h54-p-rp-mo-ba5-br100","Pi Pi","· 166 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a month ago","5/5🌟

Uncle is so enthusiastic and tried five flavors for us at once 🤣wil …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","a month ago","Hi Pi Pi, thankful for your 5-Star Review. Appreciated your visit and suggestions. will improve on it👍👍👍","Like"
"https://lh3.googleusercontent.com/a-/ALV-UjVjIghi719O-UoJ6KesjiqxNTebugs3UMonxHTzgDkU_d9E=w54-h54-p-rp-mo-ba4-br100","威","· 113 reviews","Local Guide","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 months ago","This is too enthusiastic!
I'm embarrassed to keep givi …","More","https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png","Share","Response from the owner","5 months ago","Dear Mr Wei, thank you for your patronage and time in writing a 5-Star Rating review and glad you are happy with our Gelato and Pastry. We hope to see you soon again. 
Cheers 🤠🧑‍🏭",""
